Country,Sex,Date,Value
Mexico,Males,2020-Q3,73.05608
Mexico,Males,2020-Q4,75.33149
Mexico,Males,2021-Q1,75.77715
Mexico,Males,2021-Q2,77.2957
Mexico,Males,2021-Q3,77.79094
Mexico,Males,2021-Q4,78.22128
Mexico,Males,2022-Q1,78.20702
Mexico,Males,2022-Q2,78.78749
Mexico,Males,2022-Q3,78.73644
Mexico,Males,2022-Q4,78.91956
Mexico,Males,2023-Q1,79.51281
Mexico,Males,2023-Q2,78.98356
Mexico,Males,2023-Q3,79.3544
Mexico,All persons,2005-Q1,60.01521
Mexico,All persons,2005-Q2,59.58606
Mexico,All persons,2005-Q3,60.2207
Mexico,All persons,2005-Q4,60.39626
Mexico,All persons,2006-Q1,60.90478
Mexico,All persons,2006-Q2,60.8418
Mexico,All persons,2006-Q3,61.09674
Mexico,All persons,2006-Q4,61.01223
Mexico,All persons,2007-Q1,60.96261
Mexico,All persons,2007-Q2,60.91041
Mexico,All persons,2007-Q3,60.58843
Mexico,All persons,2007-Q4,61.54844
Mexico,All persons,2008-Q1,61.2296
Mexico,All persons,2008-Q2,61.204
Mexico,All persons,2008-Q3,60.51595
Mexico,All persons,2008-Q4,59.72118
Mexico,All persons,2009-Q1,59.7769
Mexico,All persons,2009-Q2,59.31293
Mexico,All persons,2009-Q3,59.90828
Mexico,All persons,2009-Q4,60.14417
Mexico,All persons,2010-Q1,59.7625
Mexico,All persons,2010-Q2,60.22887
Mexico,All persons,2010-Q3,59.83688
Mexico,All persons,2010-Q4,58.82195
Mexico,All persons,2011-Q1,59.51549
Mexico,All persons,2011-Q2,59.75893
Mexico,All persons,2011-Q3,59.98333
Mexico,All persons,2011-Q4,60.84461
Mexico,All persons,2012-Q1,60.50982
Mexico,All persons,2012-Q2,61.27981
Mexico,All persons,2012-Q3,61.34703
Mexico,All persons,2012-Q4,60.5029
Mexico,All persons,2013-Q1,60.43539
Mexico,All persons,2013-Q2,60.97387
Mexico,All persons,2013-Q3,60.74213
Mexico,All persons,2013-Q4,61.21965
Mexico,All persons,2014-Q1,60.7869
Mexico,All persons,2014-Q2,60.41006
Mexico,All persons,2014-Q3,60.25412
Mexico,All persons,2014-Q4,60.18504
Mexico,All persons,2015-Q1,60.58597
Mexico,All persons,2015-Q2,60.54237
Mexico,All persons,2015-Q3,60.61313
Mexico,All persons,2015-Q4,61.24347
Mexico,All persons,2016-Q1,60.85207
Mexico,All persons,2016-Q2,60.90721
Mexico,All persons,2016-Q3,61.37772
Mexico,All persons,2016-Q4,61.05541
Mexico,All persons,2017-Q1,61.41213
Mexico,All persons,2017-Q2,61.1364
Mexico,All persons,2017-Q3,61.07797
Mexico,All persons,2017-Q4,61.15331
Mexico,All persons,2018-Q1,61.4738
Mexico,All persons,2018-Q2,61.6345
Mexico,All persons,2018-Q3,61.67633
Mexico,All persons,2018-Q4,61.59803
Mexico,All persons,2019-Q1,62.09277
Mexico,All persons,2019-Q2,62.25191
Mexico,All persons,2019-Q3,62.336
Mexico,All persons,2019-Q4,62.37729
Mexico,All persons,2020-Q1,62.57539
Mexico,All persons,2020-Q2,51.40928
Mexico,All persons,2020-Q3,56.86813
Mexico,All persons,2020-Q4,59.22759
Mexico,All persons,2021-Q1,59.59613
Mexico,All persons,2021-Q2,61.11789
Mexico,All persons,2021-Q3,61.505
Mexico,All persons,2021-Q4,61.91462
Mexico,All persons,2022-Q1,61.85669
Mexico,All persons,2022-Q2,62.59184
Mexico,All persons,2022-Q3,62.54323
Mexico,All persons,2022-Q4,63.15357
Mexico,All persons,2023-Q1,63.82834
Mexico,All persons,2023-Q2,63.37632
Mexico,All persons,2023-Q3,63.78321
Netherlands,Females,2000-Q1,62.19303
Netherlands,Females,2000-Q2,63.2418
Netherlands,Females,2000-Q3,64.00114
Netherlands,Females,2000-Q4,64.53102
Netherlands,Females,2001-Q1,64.85069
Netherlands,Females,2001-Q2,65.16291
Netherlands,Females,2001-Q3,65.35716
Netherlands,Females,2001-Q4,65.62748
Netherlands,Females,2002-Q1,65.7278
Netherlands,Females,2002-Q2,65.90533
Netherlands,Females,2002-Q3,66.4652
Netherlands,Females,2002-Q4,66.63711
Netherlands,Females,2003-Q1,66.50398
Netherlands,Females,2003-Q2,65.99206
Netherlands,Females,2003-Q3,66.05344
Netherlands,Females,2003-Q4,65.56051
Netherlands,Females,2004-Q1,65.7178
Netherlands,Females,2004-Q2,65.82727
Netherlands,Females,2004-Q3,65.91003
Netherlands,Females,2004-Q4,65.89655
Netherlands,Females,2005-Q1,62.55565
Netherlands,Females,2005-Q2,62.83307
Netherlands,Females,2005-Q3,63.13647
Netherlands,Females,2005-Q4,63.62407
Netherlands,Females,2006-Q1,63.81576
Netherlands,Females,2006-Q2,63.8687
Netherlands,Females,2006-Q3,64.31187
Netherlands,Females,2006-Q4,64.99193
Netherlands,Females,2007-Q1,65.34241
Netherlands,Females,2007-Q2,66.17651
Netherlands,Females,2007-Q3,66.91191
Netherlands,Females,2007-Q4,67.38577
Netherlands,Females,2008-Q1,67.56128
Netherlands,Females,2008-Q2,68.14729
Netherlands,Females,2008-Q3,68.28877
Netherlands,Females,2008-Q4,68.57943
Netherlands,Females,2009-Q1,70.57571
Netherlands,Females,2009-Q2,70.4603
Netherlands,Females,2009-Q3,70.27663
Netherlands,Females,2009-Q4,69.86035
Netherlands,Females,2010-Q1,69.83276
Netherlands,Females,2010-Q2,70.00938
Netherlands,Females,2010-Q3,70.23293
Netherlands,Females,2010-Q4,70.41293
Netherlands,Females,2011-Q1,70.4755
Netherlands,Females,2011-Q2,70.69209
Netherlands,Females,2011-Q3,70.70151
Netherlands,Females,2011-Q4,71.1468
Netherlands,Females,2012-Q1,71.09576
Netherlands,Females,2012-Q2,71.1358
Netherlands,Females,2012-Q3,71.35203
Netherlands,Females,2012-Q4,71.33566
Netherlands,Females,2013-Q1,71.14105
Netherlands,Females,2013-Q2,70.96205
Netherlands,Females,2013-Q3,70.69632
Netherlands,Females,2013-Q4,70.34167
Netherlands,Females,2014-Q1,69.62341
Netherlands,Females,2014-Q2,69.60545
Netherlands,Females,2014-Q3,70.03214
Netherlands,Females,2014-Q4,70.38992
Netherlands,Females,2015-Q1,70.65221
Netherlands,Females,2015-Q2,71.03332
Netherlands,Females,2015-Q3,71.23214
Netherlands,Females,2015-Q4,71.18858
Netherlands,Females,2016-Q1,71.25294
Netherlands,Females,2016-Q2,71.76125
Netherlands,Females,2016-Q3,72.22939
Netherlands,Females,2016-Q4,72.32577
Netherlands,Females,2017-Q1,72.64793
Netherlands,Females,2017-Q2,72.88622
Netherlands,Females,2017-Q3,73.30206
Netherlands,Females,2017-Q4,73.57426
Netherlands,Females,2018-Q1,73.75282
Netherlands,Females,2018-Q2,74.38254
Netherlands,Females,2018-Q3,74.92867
Netherlands,Females,2018-Q4,75.27626
Netherlands,Females,2019-Q1,75.50665
Netherlands,Females,2019-Q2,75.93621
Netherlands,Females,2019-Q3,76.01688
Netherlands,Females,2019-Q4,76.03156
Netherlands,Females,2020-Q1,76.40485
Netherlands,Females,2020-Q2,75.38467
Netherlands,Females,2020-Q3,75.2707
Netherlands,Females,2020-Q4,75.76329
Netherlands,Females,2021-Q1,76.08884
Netherlands,Females,2021-Q2,76.231
Netherlands,Females,2021-Q3,76.84497
Netherlands,Females,2021-Q4,77.24933
Netherlands,Females,2022-Q1,77.73762
Netherlands,Females,2022-Q2,78.11799
Netherlands,Females,2022-Q3,77.99503
Netherlands,Females,2022-Q4,78.42506
Netherlands,Females,2023-Q1,78.64487
Netherlands,Females,2023-Q2,78.86192
Netherlands,Females,2023-Q3,78.91862
Netherlands,Males,2000-Q1,81.24265
Netherlands,Males,2000-Q2,81.94007
Netherlands,Males,2000-Q3,82.41263
Netherlands,Males,2000-Q4,82.85128
Netherlands,Males,2001-Q1,82.83846
Netherlands,Males,2001-Q2,82.58398
Netherlands,Males,2001-Q3,82.81924
Netherlands,Males,2001-Q4,82.78142
Netherlands,Males,2002-Q1,82.62048
Netherlands,Males,2002-Q2,82.76508
Netherlands,Males,2002-Q3,82.30694
Netherlands,Males,2002-Q4,82.07679
Netherlands,Males,2003-Q1,81.48276
Netherlands,Males,2003-Q2,81.32536
Netherlands,Males,2003-Q3,80.87181
Netherlands,Males,2003-Q4,80.60785
Netherlands,Males,2004-Q1,80.57993
Netherlands,Males,2004-Q2,80.20541
Netherlands,Males,2004-Q3,80.32118
Netherlands,Males,2004-Q4,79.82085
Netherlands,Males,2005-Q1,78.15176
Netherlands,Males,2005-Q2,78.06367
Netherlands,Males,2005-Q3,77.96193
Netherlands,Males,2005-Q4,78.16508
Netherlands,Males,2006-Q1,78.30337
Netherlands,Males,2006-Q2,78.44359
Netherlands,Males,2006-Q3,78.88483
Netherlands,Males,2006-Q4,79.47093
Netherlands,Males,2007-Q1,80.0975
Netherlands,Males,2007-Q2,80.29696
Netherlands,Males,2007-Q3,80.50654
Netherlands,Males,2007-Q4,80.60339
Netherlands,Males,2008-Q1,81.37022
Netherlands,Males,2008-Q2,81.73277
Netherlands,Males,2008-Q3,81.84935
Netherlands,Males,2008-Q4,81.66782
Netherlands,Males,2009-Q1,82.75525
Netherlands,Males,2009-Q2,82.30674
Netherlands,Males,2009-Q3,81.78699
Netherlands,Males,2009-Q4,81.03165
Netherlands,Males,2010-Q1,80.58769
Netherlands,Males,2010-Q2,80.82299
Netherlands,Males,2010-Q3,80.80671
Netherlands,Males,2010-Q4,80.72002
Netherlands,Males,2011-Q1,80.39035
Netherlands,Males,2011-Q2,80.31419
Netherlands,Males,2011-Q3,80.68375
Netherlands,Males,2011-Q4,80.88612
Netherlands,Males,2012-Q1,80.82558
Netherlands,Males,2012-Q2,80.71317
Netherlands,Males,2012-Q3,80.51207
Netherlands,Males,2012-Q4,80.03073
Netherlands,Males,2013-Q1,79.57228
Netherlands,Males,2013-Q2,79.48434
Netherlands,Males,2013-Q3,79.22588
Netherlands,Males,2013-Q4,79.24216
Netherlands,Males,2014-Q1,78.98117
Netherlands,Males,2014-Q2,79.1804
Netherlands,Males,2014-Q3,79.52976
Netherlands,Males,2014-Q4,79.71587
Netherlands,Males,2015-Q1,80.07595
Netherlands,Males,2015-Q2,80.18727
Netherlands,Males,2015-Q3,80.3384
Netherlands,Males,2015-Q4,80.34345
Netherlands,Males,2016-Q1,80.58852
Netherlands,Males,2016-Q2,80.74185
Netherlands,Males,2016-Q3,80.89891
Netherlands,Males,2016-Q4,81.07502
Netherlands,Males,2017-Q1,81.21933
Netherlands,Males,2017-Q2,81.49252
Netherlands,Males,2017-Q3,81.77323
Netherlands,Males,2017-Q4,81.99332
Netherlands,Males,2018-Q1,82.33749
Netherlands,Males,2018-Q2,82.56677
Netherlands,Males,2018-Q3,82.96391
Netherlands,Males,2018-Q4,83.28181
Netherlands,Males,2019-Q1,83.39254
Netherlands,Males,2019-Q2,83.46663
Netherlands,Males,2019-Q3,83.51122
Netherlands,Males,2019-Q4,83.48731
Netherlands,Males,2020-Q1,83.78562
Netherlands,Males,2020-Q2,82.47115
Netherlands,Males,2020-Q3,82.44278
Netherlands,Males,2020-Q4,82.69904
Netherlands,Males,2021-Q1,82.74544
Netherlands,Males,2021-Q2,83.39349
Netherlands,Males,2021-Q3,83.97166
Netherlands,Males,2021-Q4,84.43211
Netherlands,Males,2022-Q1,84.9893
Netherlands,Males,2022-Q2,85.55743
Netherlands,Males,2022-Q3,85.44602
Netherlands,Males,2022-Q4,85.7085
Netherlands,Males,2023-Q1,85.9026
Netherlands,Males,2023-Q2,86.14135
Netherlands,Males,2023-Q3,86.00305
Netherlands,All persons,2000-Q1,71.81953
Netherlands,All persons,2000-Q2,72.70621
Netherlands,All persons,2000-Q3,73.33804
Netherlands,All persons,2000-Q4,73.83019
Netherlands,All persons,2001-Q1,73.94598
Netherlands,All persons,2001-Q2,73.97926
Netherlands,All persons,2001-Q3,74.20334
Netherlands,All persons,2001-Q4,74.3256
Netherlands,All persons,2002-Q1,74.26822
Netherlands,All persons,2002-Q2,74.43726
Netherlands,All persons,2002-Q3,74.48672
Netherlands,All persons,2002-Q4,74.45969
Netherlands,All persons,2003-Q1,74.07298
Netherlands,All persons,2003-Q2,73.75138
Netherlands,All persons,2003-Q3,73.55392
Netherlands,All persons,2003-Q4,73.17964
Netherlands,All persons,2004-Q1,73.22832
Netherlands,All persons,2004-Q2,73.10111
Netherlands,All persons,2004-Q3,73.19926
Netherlands,All persons,2004-Q4,72.94102
Netherlands,All persons,2005-Q1,70.41714
Netherlands,All persons,2005-Q2,70.51377
Netherlands,All persons,2005-Q3,70.61476
Netherlands,All persons,2005-Q4,70.9585
Netherlands,All persons,2006-Q1,71.11403
Netherlands,All persons,2006-Q2,71.2098
Netherlands,All persons,2006-Q3,71.65397
Netherlands,All persons,2006-Q4,72.28758
Netherlands,All persons,2007-Q1,72.77247
Netherlands,All persons,2007-Q2,73.2823
Netherlands,All persons,2007-Q3,73.75451
Netherlands,All persons,2007-Q4,74.03915
Netherlands,All persons,2008-Q1,74.50661
Netherlands,All persons,2008-Q2,74.98191
Netherlands,All persons,2008-Q3,75.1141
Netherlands,All persons,2008-Q4,75.16648
Netherlands,All persons,2009-Q1,76.69951
Netherlands,All persons,2009-Q2,76.41116
Netherlands,All persons,2009-Q3,76.06478
Netherlands,All persons,2009-Q4,75.47922
Netherlands,All persons,2010-Q1,75.23415
Netherlands,All persons,2010-Q2,75.43855
Netherlands,All persons,2010-Q3,75.54479
Netherlands,All persons,2010-Q4,75.58756
Netherlands,All persons,2011-Q1,75.45007
Netherlands,All persons,2011-Q2,75.52171
Netherlands,All persons,2011-Q3,75.71218
Netherlands,All persons,2011-Q4,76.032
Netherlands,All persons,2012-Q1,75.9764
Netherlands,All persons,2012-Q2,75.9435
Netherlands,All persons,2012-Q3,75.95243
Netherlands,All persons,2012-Q4,75.70426
Netherlands,All persons,2013-Q1,75.37836
Netherlands,All persons,2013-Q2,75.24419
Netherlands,All persons,2013-Q3,74.98031
Netherlands,All persons,2013-Q4,74.81129
Netherlands,All persons,2014-Q1,74.32204
Netherlands,All persons,2014-Q2,74.41104
Netherlands,All persons,2014-Q3,74.7988
Netherlands,All persons,2014-Q4,75.06641
Netherlands,All persons,2015-Q1,75.37353
Netherlands,All persons,2015-Q2,75.61765
Netherlands,All persons,2015-Q3,75.79884
Netherlands,All persons,2015-Q4,75.78225
Netherlands,All persons,2016-Q1,75.93333
Netherlands,All persons,2016-Q2,76.25719
Netherlands,All persons,2016-Q3,76.57362
Netherlands,All persons,2016-Q4,76.71416
Netherlands,All persons,2017-Q1,76.94512
Netherlands,All persons,2017-Q2,77.19571
Netherlands,All persons,2017-Q3,77.54671
Netherlands,All persons,2017-Q4,77.79612
Netherlands,All persons,2018-Q1,78.05632
Netherlands,All persons,2018-Q2,78.48214
Netherlands,All persons,2018-Q3,78.95344
Netherlands,All persons,2018-Q4,79.28778
Netherlands,All persons,2019-Q1,79.45651
Netherlands,All persons,2019-Q2,79.71328
Netherlands,All persons,2019-Q3,79.77706
Netherlands,All persons,2019-Q4,79.77333
Netherlands,All persons,2020-Q1,80.1093
Netherlands,All persons,2020-Q2,78.94936
Netherlands,All persons,2020-Q3,78.87025
Netherlands,All persons,2020-Q4,79.24214
Netherlands,All persons,2021-Q1,79.43118
Netherlands,All persons,2021-Q2,79.83296
Netherlands,All persons,2021-Q3,80.42188
Netherlands,All persons,2021-Q4,80.85403
Netherlands,All persons,2022-Q1,81.37955
Netherlands,All persons,2022-Q2,81.85012
Netherlands,All persons,2022-Q3,81.73251
Netherlands,All persons,2022-Q4,82.07795
Netherlands,All persons,2023-Q1,82.28465
Netherlands,All persons,2023-Q2,82.51256
Netherlands,All persons,2023-Q3,82.47373
New Zealand,Females,1986-Q1,59.95357
New Zealand,Females,1986-Q2,59.95892
New Zealand,Females,1986-Q3,60.10898
New Zealand,Females,1986-Q4,60.10425
New Zealand,Females,1987-Q1,60.55445
New Zealand,Females,1987-Q2,60.95015
New Zealand,Females,1987-Q3,60.79467
New Zealand,Females,1987-Q4,60.97473
New Zealand,Females,1988-Q1,60.13678
New Zealand,Females,1988-Q2,59.62751
New Zealand,Females,1988-Q3,58.78523
New Zealand,Females,1988-Q4,58.70176
New Zealand,Females,1989-Q1,57.63882
New Zealand,Females,1989-Q2,56.91906
New Zealand,Females,1989-Q3,57.16161
New Zealand,Females,1989-Q4,57.35014
New Zealand,Females,1990-Q1,58.08313
New Zealand,Females,1990-Q2,58.99429
New Zealand,Females,1990-Q3,58.19299
New Zealand,Females,1990-Q4,57.81223
New Zealand,Females,1991-Q1,57.71033
New Zealand,Females,1991-Q2,57.45175
New Zealand,Females,1991-Q3,56.97306
New Zealand,Females,1991-Q4,56.68423
New Zealand,Females,1992-Q1,56.89532
New Zealand,Females,1992-Q2,57.44646
New Zealand,Females,1992-Q3,56.86234
New Zealand,Females,1992-Q4,57.18478
New Zealand,Females,1993-Q1,57.23376
New Zealand,Females,1993-Q2,57.20275
New Zealand,Females,1993-Q3,57.9248
New Zealand,Females,1993-Q4,58.02502
New Zealand,Females,1994-Q1,58.81155
New Zealand,Females,1994-Q2,59.06474
New Zealand,Females,1994-Q3,59.57522
New Zealand,Females,1994-Q4,60.41463
New Zealand,Females,1995-Q1,60.57002
New Zealand,Females,1995-Q2,61.21141
New Zealand,Females,1995-Q3,61.77085
New Zealand,Females,1995-Q4,61.68613
New Zealand,Females,1996-Q1,62.39152
New Zealand,Females,1996-Q2,63.1184
New Zealand,Females,1996-Q3,63.51432
New Zealand,Females,1996-Q4,62.41828
New Zealand,Females,1997-Q1,62.39977
New Zealand,Females,1997-Q2,62.52872
New Zealand,Females,1997-Q3,62.35729
New Zealand,Females,1997-Q4,61.97662
New Zealand,Females,1998-Q1,61.83559
New Zealand,Females,1998-Q2,61.3679
New Zealand,Females,1998-Q3,61.82853
New Zealand,Females,1998-Q4,61.48098
New Zealand,Females,1999-Q1,62.32137
New Zealand,Females,1999-Q2,62.33627
New Zealand,Females,1999-Q3,62.57306
New Zealand,Females,1999-Q4,62.84302
New Zealand,Females,2000-Q1,62.74657
New Zealand,Females,2000-Q2,62.32936
New Zealand,Females,2000-Q3,63.47505
New Zealand,Females,2000-Q4,63.92423
New Zealand,Females,2001-Q1,63.84066
New Zealand,Females,2001-Q2,64.57386
New Zealand,Females,2001-Q3,64.1501
New Zealand,Females,2001-Q4,65.16261
New Zealand,Females,2002-Q1,64.98761
New Zealand,Females,2002-Q2,65.04247
New Zealand,Females,2002-Q3,64.83428
New Zealand,Females,2002-Q4,65.15265
New Zealand,Females,2003-Q1,64.78409
New Zealand,Females,2003-Q2,65.03913
New Zealand,Females,2003-Q3,65.99335
New Zealand,Females,2003-Q4,65.7758
New Zealand,Females,2004-Q1,65.61259
New Zealand,Females,2004-Q2,65.02538
New Zealand,Females,2004-Q3,66.14273
New Zealand,Females,2004-Q4,67.28905
New Zealand,Females,2005-Q1,66.75201
New Zealand,Females,2005-Q2,67.16579
New Zealand,Females,2005-Q3,68.01692
New Zealand,Females,2005-Q4,67.76366
New Zealand,Females,2006-Q1,68.05338
New Zealand,Females,2006-Q2,68.46809
New Zealand,Females,2006-Q3,67.96315
New Zealand,Females,2006-Q4,67.35372
New Zealand,Females,2007-Q1,68.45492
New Zealand,Females,2007-Q2,68.81598
New Zealand,Females,2007-Q3,67.97874
New Zealand,Females,2007-Q4,69.08347
New Zealand,Females,2008-Q1,67.3739
New Zealand,Females,2008-Q2,68.84378
New Zealand,Females,2008-Q3,69.06016
New Zealand,Females,2008-Q4,68.89881
New Zealand,Females,2009-Q1,67.88129
New Zealand,Females,2009-Q2,67.3008
New Zealand,Females,2009-Q3,66.937
New Zealand,Females,2009-Q4,66.7323
New Zealand,Females,2010-Q1,66.68609
New Zealand,Females,2010-Q2,66.50336
New Zealand,Females,2010-Q3,66.15946
New Zealand,Females,2010-Q4,66.39416
New Zealand,Females,2011-Q1,66.96089
New Zealand,Females,2011-Q2,67.17812
New Zealand,Females,2011-Q3,66.64683
New Zealand,Females,2011-Q4,67.14877
New Zealand,Females,2012-Q1,67.02387
New Zealand,Females,2012-Q2,67.25993
New Zealand,Females,2012-Q3,66.90587
New Zealand,Females,2012-Q4,65.76021
New Zealand,Females,2013-Q1,67.1601
New Zealand,Females,2013-Q2,67.25275
New Zealand,Females,2013-Q3,67.80933
New Zealand,Females,2013-Q4,68.33772
New Zealand,Females,2014-Q1,68.89872
New Zealand,Females,2014-Q2,68.31153
New Zealand,Females,2014-Q3,68.86871
New Zealand,Females,2014-Q4,69.88523
New Zealand,Females,2015-Q1,69.73872
New Zealand,Females,2015-Q2,69.17186
New Zealand,Females,2015-Q3,68.47369
New Zealand,Females,2015-Q4,69.19589
New Zealand,Females,2016-Q1,69.74532
New Zealand,Females,2016-Q2,70.66419
New Zealand,Females,2016-Q3,70.6008
New Zealand,Females,2016-Q4,71.45881
New Zealand,Females,2017-Q1,71.62095
New Zealand,Females,2017-Q2,71.35609
New Zealand,Females,2017-Q3,72.26102
New Zealand,Females,2017-Q4,72.87197
New Zealand,Females,2018-Q1,72.87856
New Zealand,Females,2018-Q2,73.097
New Zealand,Females,2018-Q3,73.66122
New Zealand,Females,2018-Q4,72.41518
New Zealand,Females,2019-Q1,73.20129
New Zealand,Females,2019-Q2,73.40124
New Zealand,Females,2019-Q3,73.12183
New Zealand,Females,2019-Q4,73.01053
New Zealand,Females,2020-Q1,73.14741
New Zealand,Females,2020-Q2,72.17287
New Zealand,Females,2020-Q3,71.36926
New Zealand,Females,2020-Q4,71.95151
New Zealand,Females,2021-Q1,72.77187
New Zealand,Females,2021-Q2,73.48569
New Zealand,Females,2021-Q3,75.54012
New Zealand,Females,2021-Q4,75.64823
New Zealand,Females,2022-Q1,75.3716
New Zealand,Females,2022-Q2,75.45472
New Zealand,Females,2022-Q3,76.12788
New Zealand,Females,2022-Q4,76.30764
New Zealand,Females,2023-Q1,76.7367
New Zealand,Females,2023-Q2,76.4892
New Zealand,Females,2023-Q3,75.79401
New Zealand,Males,1986-Q1,85.16347
New Zealand,Males,1986-Q2,84.78967
New Zealand,Males,1986-Q3,84.35046
New Zealand,Males,1986-Q4,83.66068
New Zealand,Males,1987-Q1,84.08517
New Zealand,Males,1987-Q2,83.39463
New Zealand,Males,1987-Q3,83.43436
New Zealand,Males,1987-Q4,82.54789
New Zealand,Males,1988-Q1,81.10867
New Zealand,Males,1988-Q2,80.3552
New Zealand,Males,1988-Q3,78.87149
New Zealand,Males,1988-Q4,78.75133
New Zealand,Males,1989-Q1,77.94257
New Zealand,Males,1989-Q2,77.14389
New Zealand,Males,1989-Q3,77.01649
New Zealand,Males,1989-Q4,77.08339
New Zealand,Males,1990-Q1,76.73178
New Zealand,Males,1990-Q2,76.40527
New Zealand,Males,1990-Q3,75.9716
New Zealand,Males,1990-Q4,75.47598
New Zealand,Males,1991-Q1,74.44205
New Zealand,Males,1991-Q2,73.82993
New Zealand,Males,1991-Q3,73.10915
New Zealand,Males,1991-Q4,72.70509
New Zealand,Males,1992-Q1,73.13568
New Zealand,Males,1992-Q2,73.19505
New Zealand,Males,1992-Q3,72.69678
New Zealand,Males,1992-Q4,72.76
New Zealand,Males,1993-Q1,73.25613
New Zealand,Males,1993-Q2,73.80833
New Zealand,Males,1993-Q3,73.90601
New Zealand,Males,1993-Q4,74.39119
New Zealand,Males,1994-Q1,74.58095
New Zealand,Males,1994-Q2,75.617
New Zealand,Males,1994-Q3,76.1703
New Zealand,Males,1994-Q4,76.48433
New Zealand,Males,1995-Q1,77.53773
New Zealand,Males,1995-Q2,78.16788
New Zealand,Males,1995-Q3,78.4173
New Zealand,Males,1995-Q4,78.65795
New Zealand,Males,1996-Q1,78.39102
New Zealand,Males,1996-Q2,78.59629
New Zealand,Males,1996-Q3,78.77019
New Zealand,Males,1996-Q4,78.38543
New Zealand,Males,1997-Q1,78.15837
New Zealand,Males,1997-Q2,78.13622
New Zealand,Males,1997-Q3,78.17322
New Zealand,Males,1997-Q4,78.05972
New Zealand,Males,1998-Q1,77.66032
New Zealand,Males,1998-Q2,76.88852
New Zealand,Males,1998-Q3,76.37788
New Zealand,Males,1998-Q4,76.03089
New Zealand,Males,1999-Q1,76.40022
New Zealand,Males,1999-Q2,76.29253
New Zealand,Males,1999-Q3,76.79188
New Zealand,Males,1999-Q4,77.83042
New Zealand,Males,2000-Q1,77.52428
New Zealand,Males,2000-Q2,77.3352
New Zealand,Males,2000-Q3,77.97791
New Zealand,Males,2000-Q4,78.43468
New Zealand,Males,2001-Q1,78.5042
New Zealand,Males,2001-Q2,78.21226
New Zealand,Males,2001-Q3,78.83407
New Zealand,Males,2001-Q4,78.87067
New Zealand,Males,2002-Q1,79.98306
New Zealand,Males,2002-Q2,79.38596
New Zealand,Males,2002-Q3,79.24174
New Zealand,Males,2002-Q4,79.29523
New Zealand,Males,2003-Q1,79.1819
New Zealand,Males,2003-Q2,78.96709
New Zealand,Males,2003-Q3,79.45126
New Zealand,Males,2003-Q4,79.18211
New Zealand,Males,2004-Q1,79.70628
New Zealand,Males,2004-Q2,80.57487
New Zealand,Males,2004-Q3,80.73579
New Zealand,Males,2004-Q4,81.50996
New Zealand,Males,2005-Q1,81.00035
New Zealand,Males,2005-Q2,80.73325
New Zealand,Males,2005-Q3,81.52612
New Zealand,Males,2005-Q4,82.0506
New Zealand,Males,2006-Q1,81.83392
New Zealand,Males,2006-Q2,82.07836
New Zealand,Males,2006-Q3,81.80457
New Zealand,Males,2006-Q4,81.87946
New Zealand,Males,2007-Q1,81.80672
New Zealand,Males,2007-Q2,81.88003
New Zealand,Males,2007-Q3,82.23394
New Zealand,Males,2007-Q4,81.89349
New Zealand,Males,2008-Q1,80.54914
New Zealand,Males,2008-Q2,81.35107
New Zealand,Males,2008-Q3,80.66531
New Zealand,Males,2008-Q4,80.90949
New Zealand,Males,2009-Q1,79.05552
New Zealand,Males,2009-Q2,79.4549
New Zealand,Males,2009-Q3,77.78105
New Zealand,Males,2009-Q4,77.88026
New Zealand,Males,2010-Q1,78.03894
New Zealand,Males,2010-Q2,77.80348
New Zealand,Males,2010-Q3,78.70467
New Zealand,Males,2010-Q4,77.87672
New Zealand,Males,2011-Q1,78.24206
New Zealand,Males,2011-Q2,78.0235
New Zealand,Males,2011-Q3,78.35764
New Zealand,Males,2011-Q4,77.92152
New Zealand,Males,2012-Q1,78.25395
New Zealand,Males,2012-Q2,77.57053
New Zealand,Males,2012-Q3,76.89063
New Zealand,Males,2012-Q4,76.39045
New Zealand,Males,2013-Q1,77.32284
New Zealand,Males,2013-Q2,77.79409
New Zealand,Males,2013-Q3,78.3111
New Zealand,Males,2013-Q4,78.94616
New Zealand,Males,2014-Q1,79.26268
New Zealand,Males,2014-Q2,79.86182
New Zealand,Males,2014-Q3,79.51423
New Zealand,Males,2014-Q4,79.81004
New Zealand,Males,2015-Q1,80.07632
New Zealand,Males,2015-Q2,79.95131
New Zealand,Males,2015-Q3,78.8427
New Zealand,Males,2015-Q4,79.34462
New Zealand,Males,2016-Q1,79.6461
New Zealand,Males,2016-Q2,80.72248
New Zealand,Males,2016-Q3,80.96473
New Zealand,Males,2016-Q4,81.34936
New Zealand,Males,2017-Q1,82.05537
New Zealand,Males,2017-Q2,81.21805
New Zealand,Males,2017-Q3,82.05418
New Zealand,Males,2017-Q4,82.29836
New Zealand,Males,2018-Q1,82.28816
New Zealand,Males,2018-Q2,82.12709
New Zealand,Males,2018-Q3,82.24983
New Zealand,Males,2018-Q4,81.49944
New Zealand,Males,2019-Q1,81.75827
New Zealand,Males,2019-Q2,81.87084
New Zealand,Males,2019-Q3,81.90882
New Zealand,Males,2019-Q4,81.63368
New Zealand,Males,2020-Q1,82.26613
New Zealand,Males,2020-Q2,81.57551
